Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
3544.0,29-Jun-23,Area Sales Manager,TNS,1,Contract,Zone A,Temporary,Sales,Aerial,16-09-2000,CA,Male,Asian,Single,Fully Meets,2.0,14-09-2022,3.0,5.0,3.0,02-May-23,Leadership Development,External,Passed,3.0,842.93,23.0
3545.0,07-Mar-22,Area Sales Manager,EW,1,Full-Time,Zone C,Temporary,IT/IS,Field Operations,28-01-1943,OR,Female,Black,Widowed,Fully Meets,1.0,27-05-2023,2.0,5.0,2.0,04-May-23,Customer Service,External,Incomplete,5.0,581.12,79.0
3546.0,31-Jul-21,Area Sales Manager,CCDR,1,Full-Time,Zone B,Part-Time,Sales,General - Con,14-07-1980,ND,Male,Hispanic,Widowed,Exceeds,1.0,10-05-2023,2.0,5.0,5.0,21-Nov-22,Project Management,External,Passed,4.0,426.45,41.0
3547.0,20-Jan-22,Area Sales Manager,BPC,1,Contract,Zone B,Full-Time,Sales,Project Management - Eng,25-03-1947,KY,Female,Other,Married,Needs Improvement,2.0,24-12-2022,2.0,4.0,2.0,24-Apr-23,Technical Skills,External,Failed,4.0,805.05,75.0
3548.0,11-Jul-21,Area Sales Manager,WBL,1,Part-Time,Zone A,Full-Time,Sales,General - Con,25-01-1964,KY,Female,White,Single,Fully Meets,1.0,06-10-2022,5.0,5.0,3.0,16-Aug-22,Leadership Development,External,Passed,3.0,368.8,57.0
3549.0,15-Oct-18,Area Sales Manager,TNS,1,Full-Time,Zone C,Full-Time,Sales,Field Operations,17-03-1955,GA,Female,Black,Divorced,Fully Meets,2.0,19-04-2023,1.0,4.0,1.0,02-Nov-22,Communication Skills,External,Failed,5.0,788.67,63.0
3551.0,11-Aug-18,Area Sales Manager,PYZ,1,Part-Time,Zone C,Part-Time,Sales,Engineers,04-07-1954,TX,Male,Black,Married,Needs Improvement,4.0,03-06-2023,4.0,4.0,3.0,27-Oct-22,Communication Skills,External,Incomplete,1.0,570.13,64.0
3552.0,16-Feb-20,Area Sales Manager,PL,1,Full-Time,Zone B,Full-Time,Sales,Field Operations,11-08-1942,CO,Male,White,Single,Needs Improvement,1.0,14-10-2022,3.0,4.0,2.0,26-Nov-22,Leadership Development,External,Failed,4.0,480.87,78.0
3553.0,20-Jan-20,Area Sales Manager,NEL,1,Contract,Zone C,Temporary,Sales,Field Operations,07-05-1949,CO,Male,Black,Divorced,Fully Meets,4.0,30-10-2022,4.0,2.0,4.0,11-Dec-22,Project Management,Internal,Incomplete,5.0,689.48,71.0
3554.0,31-Mar-19,Area Sales Manager,MSC,1,Part-Time,Zone C,Temporary,Sales,People Services,14-10-1958,IN,Male,Asian,Widowed,Fully Meets,1.0,07-06-2023,2.0,1.0,2.0,05-Jun-23,Project Management,Internal,Completed,4.0,283.33,61.0
3555.0,06-Jan-23,Area Sales Manager,EW,1,Full-Time,Zone C,Temporary,Sales,General - Eng,11-01-1988,IN,Female,Hispanic,Widowed,Fully Meets,4.0,13-01-2023,2.0,5.0,1.0,04-Mar-23,Leadership Development,External,Passed,4.0,566.12,35.0
3556.0,18-Jul-19,Area Sales Manager,CCDR,1,Full-Time,Zone B,Temporary,Sales,Wireline Construction,16-06-1961,CA,Male,White,Single,Exceeds,2.0,11-06-2023,2.0,2.0,3.0,11-Feb-23,Customer Service,Internal,Incomplete,1.0,513.92,58.0
3557.0,13-Feb-19,Area Sales Manager,BPC,1,Part-Time,Zone C,Temporary,Sales,Field Operations,06-06-1960,MA,Male,Other,Single,Fully Meets,2.0,20-04-2023,4.0,5.0,2.0,04-Feb-23,Project Management,External,Failed,1.0,210.38,59.0
3558.0,30-Dec-18,Production Technician I,MSC,1,Part-Time,Zone A,Part-Time,Production       ,Yard (Material Handling),04-06-1959,MA,Female,Black,Single,Fully Meets,1.0,05-10-2022,2.0,5.0,3.0,18-Jul-23,Technical Skills,Internal,Completed,1.0,941.54,59.0
3559.0,06-Nov-19,Production Technician I,NEL,1,Part-Time,Zone C,Full-Time,Production       ,Field Operations,18-11-1991,MA,Male,White,Single,Fully Meets,2.0,27-12-2022,3.0,2.0,1.0,30-Nov-22,Project Management,External,Failed,2.0,959.81,28.0
3560.0,01-Jun-22,Production Technician I,MSC,1,Contract,Zone C,Full-Time,Production       ,Field Operations,18-02-1954,MA,Female,Asian,Divorced,Exceeds,4.0,09-01-2023,2.0,4.0,5.0,22-May-23,Technical Skills,External,Passed,1.0,738.92,68.0
3561.0,28-Mar-23,Production Technician II,BPC,1,Part-Time,Zone C,Temporary,Production       ,General - Con,31-01-1959,MA,Female,White,Married,Fully Meets,5.0,20-11-2022,2.0,1.0,5.0,07-Sep-22,Technical Skills,External,Failed,5.0,445.04,64.0
3563.0,01-Jan-19,Production Technician I,WBL,1,Contract,Zone B,Full-Time,Production       ,Field Operations,15-10-1946,MA,Male,Black,Widowed,PIP,4.0,31-01-2023,4.0,1.0,3.0,06-Apr-23,Leadership Development,External,Passed,4.0,886.9,73.0
3564.0,26-Jan-19,Production Technician II,SVG,0,Full-Time,Zone C,Temporary,Production       ,Aerial,07-11-1994,MA,Female,White,Divorced,Fully Meets,1.0,12-03-2023,4.0,4.0,3.0,10-Dec-22,Technical Skills,External,Incomplete,4.0,106.14,25.0
3565.0,11-Sep-21,Production Technician I,WBL,1,Part-Time,Zone B,Full-Time,Production       ,General - Con,10-05-1968,MA,Male,Other,Divorced,Fully Meets,4.0,29-09-2022,5.0,5.0,5.0,06-May-23,Project Management,External,Passed,4.0,684.35,53.0
3566.0,26-Sep-21,Production Technician II,PL,1,Part-Time,Zone A,Part-Time,Production       ,Aerial,05-10-1963,MA,Male,Black,Single,Fully Meets,2.0,27-01-2023,1.0,2.0,3.0,05-Sep-22,Communication Skills,Internal,Failed,2.0,578.81,58.0
3567.0,04-Mar-23,Production Technician I,EW,1,Full-Time,Zone C,Full-Time,Production       ,General - Sga,02-09-1966,MA,Male,Asian,Widowed,Fully Meets,4.0,04-08-2023,2.0,3.0,2.0,09-Jun-23,Customer Service,Internal,Completed,5.0,764.51,57.0
3568.0,11-Jul-23,Production Technician I,EW,0,Full-Time,Zone B,Part-Time,Production       ,Field Operations,08-12-1974,MA,Male,Asian,Divorced,Fully Meets,2.0,07-02-2023,2.0,4.0,1.0,23-Aug-22,Project Management,Internal,Incomplete,2.0,201.76,49.0
3569.0,09-Feb-19,Production Technician I,MSC,1,Part-Time,Zone B,Temporary,Production       ,Catv,19-07-1995,MA,Female,Hispanic,Divorced,Fully Meets,2.0,24-12-2022,1.0,3.0,5.0,09-Nov-22,Technical Skills,External,Incomplete,4.0,730.04,24.0
3570.0,19-Apr-19,Production Technician II,TNS,0,Full-Time,Zone B,Temporary,Production       ,Fielders,23-11-1974,MA,Female,Asian,Married,Fully Meets,1.0,02-01-2023,2.0,5.0,3.0,29-Mar-23,Project Management,External,Failed,2.0,796.88,45.0
3571.0,07-Jul-22,Production Technician I,NEL,0,Part-Time,Zone C,Full-Time,Production       ,Field Operations,29-08-1947,MA,Female,White,Widowed,Fully Meets,4.0,23-11-2022,4.0,1.0,5.0,04-Aug-23,Project Management,External,Completed,3.0,834.44,75.0
3572.0,12-Mar-19,Production Technician I,WBL,1,Contract,Zone A,Part-Time,Production       ,Fielders,07-06-1994,MA,Male,White,Single,Fully Meets,5.0,05-12-2022,5.0,5.0,5.0,19-May-23,Leadership Development,Internal,Failed,5.0,569.17,25.0
3573.0,09-Mar-20,Production Technician I,NEL,1,Contract,Zone B,Full-Time,Production       ,Field Operations,26-10-1983,MA,Female,Asian,Divorced,Exceeds,4.0,31-12-2022,4.0,1.0,1.0,06-Oct-22,Customer Service,Internal,Completed,4.0,386.07,37.0
3575.0,28-Apr-21,Production Technician I,MSC,0,Part-Time,Zone A,Temporary,Production       ,Field Operations,05-03-1987,MA,Male,Hispanic,Single,Exceeds,5.0,26-06-2023,5.0,1.0,5.0,12-Dec-22,Technical Skills,Internal,Incomplete,3.0,583.21,34.0
3576.0,21-Jul-21,Production Technician II,PL,1,Full-Time,Zone B,Full-Time,Production       ,Engineers,26-04-1992,MA,Female,Asian,Single,Exceeds,4.0,23-03-2023,2.0,3.0,3.0,02-Feb-23,Project Management,External,Completed,5.0,398.65,29.0
3577.0,15-Sep-19,Production Technician I,BPC,1,Part-Time,Zone C,Temporary,Production       ,Field Operations,30-05-1957,MA,Male,White,Widowed,Fully Meets,4.0,14-08-2022,5.0,4.0,5.0,26-Jan-23,Communication Skills,Internal,Passed,5.0,931.46,62.0
3578.0,04-May-19,Production Technician I,WBL,1,Full-Time,Zone A,Temporary,Production       ,Field Operations,30-05-1957,MA,Male,Hispanic,Married,Exceeds,2.0,14-10-2022,1.0,4.0,2.0,01-Dec-22,Project Management,External,Completed,5.0,115.06,62.0
3579.0,20-May-21,Production Technician II,BPC,1,Full-Time,Zone C,Part-Time,Production       ,Field Operations,15-11-1946,MA,Female,Asian,Widowed,Needs Improvement,4.0,27-04-2023,5.0,3.0,3.0,27-Apr-23,Communication Skills,External,Failed,2.0,199.82,75.0
3580.0,16-Dec-19,Production Technician I,PYZ,1,Full-Time,Zone C,Full-Time,Production       ,Field Operations,21-04-1942,MA,Male,Other,Married,Fully Meets,4.0,21-10-2022,2.0,4.0,3.0,04-Nov-22,Communication Skills,Internal,Failed,5.0,940.2,77.0
3581.0,20-Nov-20,Production Technician I,SVG,1,Full-Time,Zone A,Part-Time,Production       ,Wireline Construction,08-03-1943,MA,Male,Other,Divorced,Fully Meets,2.0,29-08-2022,3.0,4.0,4.0,29-Jan-23,Communication Skills,External,Completed,1.0,122.07,77.0
3582.0,19-Aug-20,Production Technician I,TNS,1,Part-Time,Zone B,Part-Time,Production       ,Yard (Material Handling),09-08-1968,MA,Male,Asian,Widowed,Fully Meets,4.0,17-09-2022,2.0,2.0,5.0,09-Sep-22,Communication Skills,Internal,Completed,4.0,875.02,52.0
3583.0,28-Apr-21,Production Technician I,WBL,1,Full-Time,Zone C,Temporary,Production       ,Field Operations,20-11-1958,MA,Female,White,Married,Needs Improvement,4.0,05-07-2023,4.0,1.0,4.0,18-Mar-23,Communication Skills,Internal,Incomplete,4.0,116.4,63.0
3584.0,14-Aug-20,Production Technician I,BPC,1,Contract,Zone C,Full-Time,Production       ,Field Operations,07-11-1987,MA,Female,Other,Married,Fully Meets,4.0,28-05-2023,2.0,2.0,5.0,15-Dec-22,Technical Skills,External,Passed,5.0,341.78,33.0
3585.0,22-Dec-21,Production Technician I,CCDR,1,Full-Time,Zone A,Full-Time,Production       ,Yard (Material Handling),16-07-1992,MA,Female,Black,Divorced,Fully Meets,4.0,12-01-2023,1.0,2.0,3.0,14-Feb-23,Communication Skills,Internal,Completed,4.0,107.48,29.0
3586.0,01-Feb-19,Production Technician I,EW,1,Part-Time,Zone B,Full-Time,Production       ,People Services,27-12-2000,MA,Female,Hispanic,Single,Fully Meets,2.0,31-01-2023,4.0,2.0,4.0,30-Sep-22,Communication Skills,External,Completed,1.0,502.7,19.0
3587.0,10-May-21,Production Technician I,MSC,1,Full-Time,Zone B,Temporary,Production       ,General - Eng,25-12-1977,MA,Male,Other,Divorced,Fully Meets,2.0,24-05-2023,1.0,2.0,2.0,22-Mar-23,Leadership Development,External,Completed,5.0,570.04,44.0
3588.0,25-Jun-19,Production Technician I,NEL,1,Full-Time,Zone C,Full-Time,Production       ,Shop (Fleet),08-03-1972,MA,Male,Black,Widowed,Fully Meets,2.0,10-05-2023,4.0,2.0,1.0,23-Mar-23,Communication Skills,External,Passed,1.0,538.83,47.0
3589.0,25-Apr-19,Production Technician I,PL,1,Contract,Zone B,Temporary,Production       ,Field Operations,02-08-1951,MA,Male,White,Single,Fully Meets,1.0,18-09-2022,2.0,3.0,2.0,07-Jan-23,Communication Skills,Internal,Incomplete,4.0,881.8,68.0
3593.0,30-May-20,Production Technician I,WBL,1,Contract,Zone A,Full-Time,Production       ,General - Con,11-11-1949,MA,Male,Asian,Married,Fully Meets,1.0,07-10-2022,4.0,4.0,3.0,15-Jun-23,Project Management,Internal,Incomplete,3.0,258.07,71.0
3594.0,11-Dec-18,Production Technician I,PYZ,1,Part-Time,Zone B,Part-Time,Production       ,Field Operations,14-03-1968,MA,Male,Black,Married,Needs Improvement,1.0,23-01-2023,1.0,5.0,1.0,05-May-23,Leadership Development,Internal,Passed,5.0,472.64,50.0
3595.0,22-Sep-20,Production Technician I,WBL,1,Contract,Zone A,Temporary,Production       ,Engineers,02-03-1952,MA,Male,Other,Divorced,Fully Meets,1.0,19-01-2023,2.0,3.0,1.0,21-Feb-23,Technical Skills,External,Passed,2.0,252.88,68.0
3596.0,28-Jul-19,Production Technician I,NEL,1,Part-Time,Zone C,Full-Time,Production       ,Splicing,19-07-1982,MA,Male,Other,Single,Needs Improvement,2.0,19-10-2022,4.0,3.0,4.0,14-Dec-22,Technical Skills,Internal,Incomplete,2.0,289.68,37.0
3598.0,28-Sep-18,Production Technician II,SVG,0,Part-Time,Zone A,Full-Time,Production       ,Project Management - Eng,06-10-1950,MA,Female,Other,Married,Needs Improvement,1.0,01-07-2023,2.0,5.0,4.0,11-Oct-22,Technical Skills,Internal,Passed,3.0,373.87,68.0
3599.0,12-Apr-20,Production Technician II,TNS,1,Part-Time,Zone A,Temporary,Production       ,General - Con,31-03-1950,MA,Female,White,Divorced,Fully Meets,2.0,02-03-2023,4.0,4.0,2.0,02-Mar-23,Leadership Development,Internal,Completed,5.0,918.86,70.0
3600.0,01-Nov-22,Production Technician II,WBL,1,Contract,Zone B,Temporary,Production       ,Field Operations,07-10-1949,MA,Female,White,Single,Fully Meets,2.0,04-07-2023,2.0,1.0,4.0,01-Nov-22,Leadership Development,Internal,Passed,4.0,299.7,73.0
3601.0,21-Nov-22,Production Technician II,BPC,1,Part-Time,Zone B,Full-Time,Production       ,Wireline Construction,22-07-1966,MA,Female,White,Married,Fully Meets,5.0,01-09-2022,1.0,1.0,2.0,03-Jan-23,Project Management,External,Completed,1.0,865.58,56.0
3602.0,11-Apr-21,Production Technician II,CCDR,0,Full-Time,Zone B,Part-Time,Production       ,Engineers,12-10-1994,MA,Female,Hispanic,Married,Fully Meets,5.0,04-08-2023,3.0,3.0,3.0,09-Apr-23,Technical Skills,External,Incomplete,1.0,632.59,27.0
3603.0,29-Nov-18,Production Technician II,EW,0,Full-Time,Zone A,Part-Time,Production       ,Field Operations,15-02-1977,MA,Female,White,Married,Fully Meets,2.0,08-10-2022,5.0,1.0,3.0,02-Oct-22,Technical Skills,External,Incomplete,3.0,680.48,41.0
3604.0,16-Jan-19,Production Technician II,MSC,1,Part-Time,Zone B,Full-Time,Production       ,Field Operations,09-03-1948,MA,Female,Hispanic,Divorced,Needs Improvement,4.0,15-12-2022,3.0,5.0,4.0,23-Mar-23,Project Management,External,Failed,3.0,287.71,71.0
3605.0,18-Sep-19,Production Technician I,CCDR,1,Contract,Zone C,Temporary,Production       ,Engineers,25-08-1943,MA,Male,Other,Divorced,Fully Meets,4.0,09-07-2023,5.0,1.0,3.0,17-Nov-22,Communication Skills,External,Passed,2.0,102.92,76.0
3606.0,01-Aug-19,Production Technician I,SVG,0,Part-Time,Zone C,Full-Time,Production       ,Billable Consultants,13-03-1965,MA,Male,Other,Divorced,Fully Meets,3.0,27-03-2023,3.0,5.0,1.0,31-Oct-22,Project Management,Internal,Passed,2.0,255.6,54.0
3607.0,18-Jun-19,Production Technician I,EW,1,Full-Time,Zone A,Full-Time,Production       ,Project Management - Con,03-08-1976,MA,Male,Other,Married,Fully Meets,5.0,18-07-2023,2.0,4.0,1.0,04-May-23,Customer Service,External,Passed,4.0,321.91,43.0
3608.0,13-Feb-19,Production Technician I,MSC,1,Full-Time,Zone C,Part-Time,Production       ,Field Operations,06-07-1979,MA,Male,Other,Married,Fully Meets,3.0,12-01-2023,1.0,3.0,1.0,14-Mar-23,Project Management,External,Completed,3.0,834.12,40.0
3609.0,02-Jun-21,Production Technician I,TNS,1,Contract,Zone B,Full-Time,Production       ,Shop (Fleet),09-06-1993,MA,Female,Other,Widowed,Fully Meets,3.0,05-11-2022,2.0,2.0,4.0,23-Sep-22,Customer Service,Internal,Passed,4.0,273.88,28.0
3610.0,11-Oct-18,Production Technician I,PYZ,1,Part-Time,Zone C,Full-Time,Production       ,Field Operations,07-04-1973,MA,Female,Other,Single,Fully Meets,3.0,14-12-2022,4.0,5.0,5.0,15-Feb-23,Customer Service,Internal,Incomplete,4.0,217.57,45.0
3611.0,09-Mar-21,Production Technician I,WBL,1,Contract,Zone C,Full-Time,Production       ,Project Management - Con,20-01-1952,MA,Female,Hispanic,Married,Fully Meets,2.0,16-09-2022,2.0,3.0,4.0,07-Jan-23,Customer Service,Internal,Completed,1.0,482.09,69.0
3612.0,23-Jan-22,Production Technician I,NEL,1,Contract,Zone A,Part-Time,Production       ,Field Operations,25-12-1984,MA,Male,Black,Single,PIP,4.0,07-07-2023,5.0,3.0,3.0,03-Jul-23,Leadership Development,External,Failed,2.0,614.11,38.0
3613.0,24-Feb-19,Production Technician I,PL,1,Contract,Zone B,Part-Time,Production       ,Field Operations,14-06-1973,MA,Male,Asian,Married,Exceeds,1.0,13-10-2022,1.0,5.0,2.0,08-Oct-22,Customer Service,Internal,Incomplete,1.0,354.22,46.0
3614.0,08-Jan-20,Production Technician I,BPC,1,Contract,Zone B,Temporary,Production       ,Project Management - Con,31-08-1973,MA,Male,White,Married,Fully Meets,2.0,04-07-2023,4.0,5.0,1.0,04-Jun-23,Leadership Development,External,Passed,3.0,868.85,47.0
3616.0,12-Feb-22,Production Technician I,SVG,1,Contract,Zone C,Full-Time,Production       ,General - Con,24-03-1981,MA,Female,Hispanic,Married,Fully Meets,4.0,04-08-2023,1.0,1.0,1.0,30-Jan-23,Customer Service,Internal,Incomplete,4.0,134.93,41.0
3617.0,01-Feb-23,Production Technician I,EW,1,Full-Time,Zone C,Full-Time,Production       ,Wireline Construction,18-02-1961,MA,Female,Hispanic,Married,Fully Meets,1.0,26-02-2023,2.0,3.0,3.0,09-Apr-23,Customer Service,Internal,Completed,5.0,531.1,62.0
3618.0,04-Feb-23,Production Technician I,MSC,1,Part-Time,Zone B,Temporary,Production       ,Splicing,05-05-1944,MA,Male,Black,Married,Fully Meets,3.0,06-12-2022,3.0,4.0,5.0,26-Dec-22,Leadership Development,External,Passed,3.0,609.3,79.0
3619.0,23-Mar-23,Production Technician I,TNS,1,Full-Time,Zone A,Full-Time,Production       ,General - Con,17-03-1984,MA,Male,Asian,Married,Fully Meets,3.0,30-04-2023,1.0,5.0,2.0,10-Nov-22,Project Management,Internal,Passed,2.0,656.68,39.0
3620.0,22-Mar-23,Production Technician I,PYZ,1,Part-Time,Zone A,Temporary,Production       ,General - Eng,12-10-1994,MA,Male,Hispanic,Married,Fully Meets,2.0,29-08-2022,1.0,2.0,2.0,20-Dec-22,Technical Skills,Internal,Completed,3.0,654.22,29.0
3621.0,28-Nov-18,Production Technician I,WBL,1,Contract,Zone A,Full-Time,Production       ,Wireless,09-09-1997,MA,Male,White,Married,Fully Meets,2.0,23-06-2023,2.0,3.0,2.0,15-Jul-23,Leadership Development,External,Passed,3.0,879.89,21.0
3622.0,09-Jul-20,Production Technician II,SVG,1,Part-Time,Zone A,Temporary,Production       ,Field Operations,16-10-1995,MA,Female,Hispanic,Divorced,Fully Meets,3.0,26-07-2023,3.0,1.0,5.0,11-May-23,Project Management,External,Completed,1.0,977.23,25.0
3623.0,11-Feb-19,Production Technician II,EW,1,Part-Time,Zone A,Full-Time,Production       ,Engineers,25-04-1958,MA,Female,Asian,Divorced,Fully Meets,3.0,04-12-2022,2.0,2.0,5.0,03-Aug-23,Project Management,External,Completed,2.0,763.37,61.0
3624.0,09-Jan-20,Production Technician II,MSC,1,Part-Time,Zone B,Part-Time,Production       ,Technology / It,04-02-1996,MA,Female,Asian,Married,Fully Meets,4.0,09-01-2023,2.0,2.0,2.0,05-Apr-23,Communication Skills,External,Passed,5.0,962.13,24.0
3625.0,11-Nov-21,Production Technician II,TNS,0,Contract,Zone B,Part-Time,Production       ,Engineers,14-12-1975,MA,Female,Asian,Single,Fully Meets,5.0,28-08-2022,5.0,2.0,4.0,26-Mar-23,Technical Skills,External,Incomplete,2.0,617.27,46.0
3626.0,15-May-21,Production Technician II,PYZ,1,Full-Time,Zone B,Temporary,Production       ,Field Operations,28-10-1993,MA,Female,Asian,Single,Fully Meets,2.0,24-02-2023,2.0,5.0,1.0,25-Sep-22,Communication Skills,Internal,Failed,2.0,559.78,28.0
3627.0,21-Aug-19,Production Technician II,WBL,0,Contract,Zone C,Full-Time,Production       ,Field Operations,23-02-1967,MA,Female,Black,Married,Fully Meets,3.0,29-01-2023,1.0,1.0,4.0,30-Aug-22,Leadership Development,Internal,Incomplete,5.0,113.89,52.0
3628.0,18-Sep-20,Production Technician II,NEL,1,Contract,Zone B,Part-Time,Production       ,Engineers,27-01-1946,MA,Female,Hispanic,Married,Fully Meets,3.0,27-05-2023,4.0,3.0,1.0,25-Sep-22,Leadership Development,Internal,Incomplete,4.0,858.62,74.0
3629.0,27-Aug-22,Production Technician I,NEL,0,Contract,Zone B,Full-Time,Production       ,Field Operations,26-11-1983,MA,Male,Black,Divorced,Fully Meets,5.0,18-11-2022,2.0,4.0,4.0,30-Jul-23,Technical Skills,Internal,Incomplete,1.0,343.76,39.0
3630.0,23-Feb-19,Production Technician I,MSC,1,Contract,Zone B,Full-Time,Production       ,Field Operations,07-05-1965,MA,Male,Other,Widowed,Fully Meets,5.0,19-10-2022,5.0,3.0,2.0,24-Sep-22,Technical Skills,Internal,Failed,5.0,507.58,54.0
3631.0,08-Aug-22,Production Technician I,EW,1,Contract,Zone C,Full-Time,Production       ,Wireline Construction,28-04-1947,MA,Male,Other,Divorced,Fully Meets,3.0,10-02-2023,4.0,1.0,5.0,10-Apr-23,Customer Service,Internal,Completed,1.0,691.12,75.0
3632.0,24-Sep-22,Production Technician I,CCDR,1,Contract,Zone C,Full-Time,Production       ,Field Operations,03-10-1945,MA,Male,Asian,Married,Fully Meets,3.0,27-02-2023,3.0,4.0,5.0,23-Jun-23,Technical Skills,Internal,Completed,2.0,174.85,77.0
3633.0,21-Mar-22,Production Technician I,BPC,1,Contract,Zone B,Temporary,Production       ,Aerial,24-03-1987,MA,Female,Hispanic,Single,Fully Meets,5.0,04-11-2022,4.0,4.0,4.0,01-Dec-22,Communication Skills,Internal,Incomplete,3.0,699.39,35.0
3634.0,23-Jun-23,Production Technician I,PYZ,1,Part-Time,Zone B,Full-Time,Production       ,General - Sga,26-04-1962,MA,Female,Other,Married,Fully Meets,5.0,25-06-2023,2.0,5.0,2.0,15-Sep-22,Technical Skills,External,Incomplete,3.0,254.68,61.0
3635.0,26-Oct-20,Production Technician I,WBL,1,Part-Time,Zone C,Part-Time,Production       ,Yard (Material Handling),12-03-1978,MA,Female,Hispanic,Single,Fully Meets,4.0,07-10-2022,1.0,5.0,4.0,13-Jun-23,Technical Skills,External,Failed,2.0,534.55,42.0
3636.0,29-Jan-20,Production Technician I,NEL,1,Contract,Zone B,Temporary,Production       ,Catv,13-03-1982,MA,Male,Asian,Divorced,Fully Meets,3.0,08-12-2022,3.0,5.0,3.0,26-Aug-22,Communication Skills,External,Passed,3.0,795.72,38.0
3637.0,23-Apr-22,Production Technician I,PL,1,Full-Time,Zone C,Full-Time,Production       ,Aerial,17-04-1995,MA,Male,Asian,Divorced,Fully Meets,3.0,07-05-2023,2.0,1.0,3.0,21-Mar-23,Project Management,External,Completed,4.0,977.23,27.0
3638.0,15-Jun-23,Production Technician I,BPC,1,Full-Time,Zone C,Part-Time,Production       ,Field Operations,10-12-1978,MA,Male,Hispanic,Single,Fully Meets,3.0,15-05-2023,4.0,5.0,1.0,01-Jan-23,Customer Service,Internal,Completed,3.0,370.79,45.0
3640.0,07-Jan-23,Production Technician I,SVG,1,Contract,Zone A,Temporary,Production       ,Field Operations,21-09-2000,MA,Female,Asian,Divorced,Fully Meets,3.0,25-07-2023,2.0,1.0,2.0,31-Jan-23,Communication Skills,External,Passed,1.0,699.48,23.0
3643.0,16-Apr-20,Production Technician I,TNS,1,Full-Time,Zone A,Full-Time,Production       ,Catv,22-03-1961,MA,Male,Asian,Single,Fully Meets,3.0,18-06-2023,1.0,5.0,3.0,27-Mar-23,Leadership Development,Internal,Completed,4.0,712.43,59.0
3644.0,16-Jun-22,Production Technician I,PYZ,1,Part-Time,Zone B,Full-Time,Production       ,Field Operations,24-06-1986,MA,Male,Black,Married,Fully Meets,3.0,11-11-2022,4.0,4.0,4.0,06-Feb-23,Technical Skills,Internal,Incomplete,1.0,504.66,36.0
3645.0,22-Jul-19,Production Technician I,WBL,1,Part-Time,Zone C,Full-Time,Production       ,General - Con,16-09-1977,MA,Male,Asian,Single,Fully Meets,3.0,08-06-2023,1.0,3.0,3.0,06-May-23,Leadership Development,External,Incomplete,5.0,398.36,42.0
3646.0,22-Apr-23,Production Technician II,SVG,1,Part-Time,Zone A,Full-Time,Production       ,Splicing,01-01-1968,MA,Female,Hispanic,Widowed,Fully Meets,3.0,30-07-2023,5.0,4.0,4.0,22-Jul-23,Communication Skills,External,Failed,4.0,533.61,55.0
3647.0,28-Dec-20,Production Technician II,EW,0,Part-Time,Zone A,Part-Time,Production       ,Engineers,24-07-1966,MA,Female,Black,Single,Fully Meets,3.0,28-12-2022,2.0,4.0,4.0,10-Aug-22,Technical Skills,Internal,Completed,4.0,199.55,54.0
